gs_cluuid_key,devicetype,ipaddress,footstep_count
-9223372034983049421,Mobile,19536759,1654
-9223372034496668986,Mobile,153234104,1654
-9223372035514820799,Desktop,142668757,1654
-9223372036744166805,Mobile,163290284,1654
-9223372036753017940,Mobile,133891319,1654
-9223372036691801138,Mobile,155504052,1654
-9223372036260263603,Mobile,58966577,1654
-9223372036452513189,Mobile,90642375,1654
-9223372036403667300,Mobile,161764855,1654
-9223372034620916705,Mobile,28403493,1654
-9223372034538420981,Mobile,36893662,1654
-9223372034461209157,Mobile,43333385,1654
-9223372035223443662,Mobile,130066171,1654
-9223372035248855259,Mobile,79333084,1654
-9223372035088894658,Mobile,108705340,1654
-9223372035094614352,Mobile,173241516,1654
-9223372035102766032,Mobile,26435167,1654
-9223372034582147975,Mobile,168566962,1654
-9223372036713690767,Mobile,164623387,1654
-9223372036753172249,Mobile,140341946,1654
-9223372036147347834,Mobile,107100843,1654
-9223372035508808058,Mobile,151075632,1654
-9223372035591913536,Mobile,121607887,1653
-9223372036683297701,Mobile,148187570,1653
-9223372034628004592,Mobile,169806822,1653
-9223372034771828050,Mobile,110191825,1653
-9223372034477408040,Mobile,99975095,1653
-9223372036401179296,Mobile,118404196,1653
-9223372036324094014,Mobile,137516029,1653
-9223372036753307124,Mobile,140619811,1653
-9223372036660943634,Mobile,54810816,1653
-9223372036161846037,Mobile,80687146,1653
-9223372034422232435,Tablet,3458570,1653
-9223372035269832001,Mobile,14505298,1653
-9223372035215397378,Mobile,30109263,1653
-9223372036459094846,Mobile,155372136,1653
-9223372036350801213,Mobile,110457543,1653
-9223372036206993557,Mobile,17772801,1653
-9223372036751456010,Mobile,12179635,1653
-9223372036753120623,Mobile,45017721,1653
-9223372036753067550,Mobile,102093544,1653
-9223372036697282745,Mobile,31202529,1653
-9223372035515231576,Mobile,104199075,1653
-9223372035525795597,Mobile,135831624,1653
-9223372035449574429,Mobile,131011983,1653
-9223372036145880932,Mobile,64394680,1653
-9223372034366519509,Mobile,147114577,1653
-9223372036541426464,Mobile,122088137,1653
-9223372036652431695,Mobile,141676814,1653
-9223372036753054698,Mobile,121061330,1653
-9223372036172978457,Mobile,2488378,1653
-9223372036118643704,Mobile,24305586,1653
-9223372035483299490,Mobile,151300845,1653
-9223372035503294122,Mobile,1272816,1653
-9223372035273984968,Mobile,169805850,1653
-9223372034787220822,Mobile,143209023,1653
-9223372034538436500,Mobile,115677754,1653
-9223372034472811879,Desktop,11835706,1653
-9223372034441481816,Mobile,132512401,1653
-9223372035514263615,Mobile,72639496,1653
-9223372035480275555,Mobile,19604222,1653
-9223372035294608465,Mobile,140558448,1653
-9223372034809709250,Mobile,143506863,1653
-9223372035813989219,Mobile,164216956,1653
-9223372036129764275,Mobile,133788054,1653
-9223372034588064871,Mobile,161887593,1653
-9223372035577194614,Mobile,54050196,1653
-9223372036734820088,Mobile,115761455,1653
-9223372036706263007,Mobile,28656697,1653
-9223372036683564194,Mobile,35685237,1652
-9223372036747292696,Mobile,168647637,1652
-9223372036533848881,Mobile,153795330,1652
-9223372036356639110,Mobile,167137480,1652
-9223372035849478531,Mobile,161969583,1652
-9223372034679914270,Tablet,44961268,1652
-9223372035071417815,Mobile,96976192,1652
-9223372034887119128,Desktop,170193646,1652
-9223372034470642732,Mobile,133097011,1652
-9223372036118580528,Mobile,22830494,1652
-9223372035834207284,Mobile,33378767,1652
-9223372035839025994,Mobile,11733226,1652
-9223372036187663054,Mobile,109582074,1652
-9223372036457097574,Mobile,83356547,1652
-9223372034527775776,Mobile,150169814,1652
-9223372035411453736,Mobile,8786657,1652
-9223372036543256061,Mobile,171118382,1652
-9223372034616600441,Mobile,91735444,1652
-9223372034937807258,Mobile,100471937,1652
-9223372034803320846,Mobile,165473983,1652
-9223372034525686540,Mobile,101658539,1652
-9223372034616047952,Mobile,164323763,1652
-9223372034900083673,Mobile,94376715,1652
-9223372036282649581,Mobile,26073764,1652
-9223372036106090333,Mobile,108643843,1652
-9223372035418592188,Mobile,59136737,1652
-9223372035482223531,Mobile,100538837,1652
-9223372036753355908,Mobile,97657447,1652
-9223372036671774629,Mobile,172320273,1652
-9223372036655237756,Mobile,172141948,1652
-9223372036560011295,Mobile,162021463,1652
-9223372036400761391,Mobile,48053318,1652
-9223372035722763510,Mobile,144865044,1652
-9223372036681145666,Mobile,88198857,1652
-9223372036675611094,Mobile,116658434,1652
-9223372036213188156,Mobile,125396742,1652
-9223372034555743671,Mobile,172244358,1652
-9223372034450874275,Mobile,173770617,1652
-9223372034523349218,Mobile,123492906,1652
-9223372034586382487,Mobile,57175489,1652
-9223372034685802276,Mobile,172082096,1652
-9223372034657844656,Mobile,146916960,1652
-9223372036689517165,Mobile,100851326,1652
-9223372036749180778,Mobile,66889663,1652
-9223372036519803377,Mobile,75564601,1652
-9223372036187052231,Mobile,145215972,1652
-9223372036149580433,Mobile,158188188,1652
-9223372035489266211,Mobile,4763983,1652
-9223372035420926694,Mobile,26669812,1651
-9223372036500097380,Mobile,95237793,1651
-9223372034562942975,Mobile,107986728,1651
-9223372034574627444,Mobile,140023637,1651
-9223372036400398520,Mobile,105790682,1651
-9223372036753149522,Mobile,18462024,1651
-9223372036576698061,Mobile,36896848,1651
-9223372036142454052,Mobile,60820611,1651
-9223372035411543436,Mobile,126118253,1651
-9223372034495898289,Mobile,154941337,1651
-9223372034408070735,Tablet,131251767,1651
-9223372036404057734,Mobile,19396080,1651
-9223372036582572291,Mobile,93960006,1651
-9223372036599401270,Mobile,102744357,1651
-9223372036753254827,Mobile,59731671,1651
-9223372035451682993,Mobile,156635924,1651
-9223372036652550197,Mobile,143882693,1651
-9223372036148837677,Mobile,172033825,1651
-9223372034544926434,Mobile,90388390,1651
-9223372034636193459,Mobile,150953931,1651
-9223372034894237956,Mobile,150946179,1651
-9223372034533606601,Mobile,131100727,1651
-9223372036753237755,Mobile,86363918,1651
-9223372036753325395,Mobile,111592349,1651
-9223372036336224523,Mobile,28398465,1651
-9223372034495721227,Mobile,159133554,1651
-9223372034392232054,Mobile,166788022,1651
-9223372036292281878,Mobile,127942855,1651
-9223372036569599320,Mobile,5699230,1651
-9223372036556633254,Mobile,82418472,1651
-9223372036751443500,Mobile,82489964,1651
-9223372036143906625,Mobile,111542441,1651
-9223372034544626286,Tablet,90526643,1651
-9223372034532972324,Mobile,170623096,1651
-9223372034608597087,Mobile,61592814,1651
-9223372034683900899,Mobile,173857287,1651
-9223372034493336901,Mobile,170677359,1651
-9223372034500305428,Mobile,104451080,1651
-9223372034865593810,Mobile,94578478,1651
-9223372034673563310,Mobile,168237113,1651
-9223372036132441810,Mobile,133798778,1651
-9223372036689747426,Mobile,12621,1651
-9223372036677739561,Mobile,31833080,1650
-9223372036176327267,Mobile,102644825,1650
-9223372035817479185,Mobile,27089756,1650
-9223372035305106275,Mobile,174965328,1650
-9223372035234326662,Mobile,169527996,1650
-9223372034641292207,Mobile,92111359,1650
-9223372035236348213,Mobile,121985781,1650
-9223372035076229098,Mobile,86419728,1650
-9223372036109584559,Mobile,169468985,1650
-9223372035614062649,Mobile,11042940,1650
-9223372036746717480,Mobile,141408476,1650
-9223372036250497836,Mobile,169743490,1650
-9223372034448485935,Mobile,111960235,1650
-9223372034495886382,Mobile,59641204,1650
-9223372034461936848,Desktop,171770499,1650
-9223372036350820299,Mobile,145472292,1650
-9223372036185660784,Mobile,159873939,1650
-9223372036571939706,Mobile,93796035,1650
-9223372036526242401,Tablet,25536766,1650
-9223372036668040107,Mobile,174252666,1650
-9223372035456733070,Desktop,33385338,1650
-9223372034668408318,Mobile,172629311,1650
-9223372034979748106,Mobile,146371741,1650
-9223372034782241766,Mobile,162602738,1650
-9223372035264038226,Mobile,36893924,1650
-9223372035806678479,Mobile,160458755,1650
-9223372036753368721,Mobile,166933245,1650
-9223372036750659175,Mobile,172303300,1650
-9223372036346872810,Mobile,130730573,1650
-9223372034452619488,Mobile,16185114,1650
-9223372034447330535,Mobile,127508015,1650
-9223372035837522993,Mobile,142077165,1650
-9223372036552377720,Mobile,30425285,1650
-9223372036503054371,Mobile,168850251,1650
-9223372036429401588,Mobile,125219821,1650
-9223372036275939344,Mobile,110826840,1650
-9223372034607515444,Mobile,48326523,1650
-9223372034430289417,Mobile,174393696,1650
-9223372035808694487,Mobile,113745689,1650
-9223372035836257552,Mobile,31442828,1650
-9223372036553364528,Tablet,2709603,1650
-9223372036375675432,Desktop,106850803,1650
-9223372036332629636,Mobile,138175760,1650
-9223372034617081938,Mobile,25129257,1650
-9223372034743673830,Tablet,105786587,1650
-9223372035254877145,Mobile,66238148,1650
-9223372036560326476,Mobile,136416944,1650
-9223372036244142400,Mobile,130432767,1650
-9223372036486073929,Mobile,122272270,1650
-9223372034792589454,Mobile,58546766,1650
-9223372035264704657,Mobile,124967236,1650
-9223372035318140532,Mobile,170378417,1650
-9223372034527871588,Mobile,27921406,1650
-9223372034687960738,Mobile,96585568,1649
-9223372036327005348,Mobile,27907286,1649
-9223372036337326756,Mobile,107373766,1649
-9223372036252847596,Mobile,156665288,1649
-9223372036537318780,Mobile,169884075,1649
-9223372036534072319,Mobile,17868119,1649
-9223372036613591033,Mobile,61935445,1649
-9223372035817297200,Mobile,100486530,1649
-9223372035469535610,Mobile,56867208,1649
-9223372035482127680,Mobile,79554868,1649
-9223372034434501495,Mobile,174081150,1649
-9223372036580355315,Mobile,44220974,1649
-9223372036636507260,Mobile,101074967,1649
-9223372036130857186,Mobile,157858852,1649
-9223372035526157168,Mobile,163528732,1649
-9223372035824250856,Mobile,152860096,1649
-9223372034905600204,Mobile,45974486,1649
-9223372034836250248,Mobile,27253670,1649
-9223372035615888969,Mobile,82290785,1649
-9223372036593336222,Mobile,9709805,1649
-9223372036608413622,Mobile,164767827,1649
-9223372036752851834,Mobile,20488037,1649
-9223372036449901337,Mobile,119620802,1649
-9223372034492623122,Mobile,23087773,1649
-9223372036318486204,Mobile,95333620,1649
-9223372036404388008,Mobile,114110568,1649
-9223372036584685428,Tablet,9150061,1649
-9223372036530016106,Mobile,41774414,1649
-9223372035475997714,Mobile,28820803,1649
-9223372035532352758,Mobile,111840825,1649
-9223372035533949887,Mobile,29270963,1649
-9223372035353807357,Mobile,59514640,1649
-9223372035537206519,Mobile,166421113,1649
-9223372035488332763,Mobile,105974456,1649
-9223372035472735384,Mobile,174971891,1649
-9223372035419854219,Mobile,167403141,1649
-9223372036192479404,Mobile,93830388,1649
-9223372036225888024,Mobile,117153176,1648
-9223372036432336040,Mobile,66865645,1648
-9223372036724617802,Mobile,74045003,1648
-9223372036752340714,Mobile,127183534,1648
-9223372036501213587,Mobile,25930517,1648
-9223372035251725979,Desktop,152027144,1648
-9223372035148163414,Tablet,82482821,1648
-9223372034916977259,Tablet,152133778,1648
-9223372034961776909,Mobile,167700760,1648
-9223372034554230380,Mobile,165384668,1648
-9223372034510985692,Desktop,164321568,1648
-9223372035450822348,Mobile,121077770,1648
-9223372036155162693,Mobile,21979381,1648
-9223372036434583176,Mobile,94328909,1648
-9223372036504197007,Mobile,103022534,1648
-9223372036518501713,Mobile,136172443,1648
-9223372036144344842,Mobile,34311825,1648
-9223372035449778668,Mobile,1290807,1648
-9223372034401002432,Mobile,169767526,1648
-9223372034642379620,Mobile,117706965,1648
-9223372034669117758,Mobile,167620259,1648
-9223372034687114511,Mobile,155501439,1648
-9223372035613432850,Mobile,127484096,1648
-9223372036193570834,Mobile,6883680,1648
-9223372036751450870,Mobile,199260,1648
-9223372036753012138,Mobile,151096852,1648
-9223372036693684229,Mobile,9463383,1648
-9223372034387645252,Mobile,147898234,1648
-9223372035561283547,Mobile,159803445,1648
-9223372035840136588,Mobile,88844442,1648
-9223372036685240026,Mobile,23154815,1648
-9223372036291157584,Mobile,46217523,1648
-9223372036311758503,Mobile,94113320,1648
-9223372036482932111,Mobile,112602289,1648
-9223372036483711863,Mobile,64316085,1648
-9223372035242608794,Mobile,88814152,1648
-9223372035058744549,Mobile,159078947,1648
-9223372034864622693,Mobile,33140533,1648
-9223372034435108791,Mobile,171468880,1648
-9223372035479433391,Mobile,122318144,1648
-9223372035509426230,Mobile,170712885,1648
-9223372036561861759,Mobile,143783758,1648
-9223372036753311870,Mobile,83647959,1648
-9223372035205067439,Mobile,9399821,1648
-9223372035157804989,Mobile,170178997,1648
-9223372034566959982,Mobile,154270686,1648
-9223372036443983025,Mobile,147591395,1648
-9223372036445682754,Mobile,172663704,1648
-9223372036195440708,Mobile,107252652,1648
-9223372036559103062,Mobile,162459152,1648
-9223372036658959068,Mobile,140550743,1648
-9223372035454738118,Mobile,130449975,1648
-9223372035082133855,Mobile,26060462,1648
-9223372034815931475,Mobile,70163124,1647
-9223372034688369371,Desktop,31946327,1647
-9223372034631430332,Mobile,111929620,1647
-9223372035493555414,Mobile,121107286,1647
-9223372035576443057,Mobile,168543286,1647
-9223372036654166108,Mobile,162385194,1647
-9223372036358612580,Mobile,1434818,1647
-9223372034419873970,Mobile,135182045,1647
-9223372035303988120,Mobile,93802086,1647
-9223372034899678372,Mobile,3624140,1647
-9223372036457882007,Mobile,133098201,1647
-9223372036422426493,Mobile,131408979,1647
-9223372035042470910,Desktop,92785900,1647
-9223372034648849644,Tablet,44360564,1647
-9223372036151034743,Mobile,167875205,1647
-9223372035524672225,Mobile,4807705,1647
-9223372035492361124,Mobile,171757829,1647
-9223372036713732890,Mobile,155567995,1647
-9223372035677001543,Mobile,174050153,1647
-9223372035833596391,Mobile,157695003,1647
-9223372035537022104,Mobile,165971925,1647
-9223372034730899536,Mobile,165465010,1647
-9223372034856467386,Mobile,30154725,1647
-9223372035335488067,Mobile,131946189,1647
-9223372036129843254,Mobile,153379095,1647
-9223372036161461799,Mobile,31659440,1647
-9223372036532641154,Mobile,157238870,1647
-9223372036753291761,Mobile,4411161,1647
-9223372036730426339,Mobile,175450321,1647
-9223372036583365124,Mobile,139602119,1647
-9223372036713729465,Mobile,164674587,1647
-9223372034374162829,Mobile,131255438,1647
-9223372034524051186,Mobile,169544210,1647
-9223372036749990113,Mobile,169633086,1647
-9223372036753003713,Mobile,7853919,1647
-9223372035479739814,Mobile,6172073,1647
-9223372035558299735,Mobile,45567713,1647
-9223372036149564356,Mobile,112627951,1647
-9223372036149594996,Mobile,154616596,1646
-9223372036753311535,Mobile,107690510,1646
-9223372036751226586,Mobile,171939464,1646
-9223372036693308170,Mobile,160043092,1646
-9223372036470190561,Mobile,134539114,1646
-9223372034815234101,Desktop,169074644,1646
-9223372034750650747,Mobile,9169599,1646
-9223372035323060106,Mobile,113927988,1646
-9223372034477448905,Mobile,171442639,1646
-9223372034524960842,Mobile,78227465,1646
-9223372034389655766,Mobile,99552611,1646
-9223372036713882550,Mobile,155838684,1646
-9223372036160136402,Mobile,26679778,1646
-9223372034574038424,Mobile,137520509,1646
-9223372036740080467,Mobile,21799163,1646
-9223372036433816356,Mobile,172220971,1646
-9223372035469282666,Mobile,143126889,1646
-9223372034898658512,Tablet,167113469,1646
-9223372034405163486,Tablet,56282240,1646
-9223372034405415420,Mobile,157049641,1646
-9223372034524822051,Mobile,15567619,1646
-9223372035351148138,Mobile,165895022,1646
-9223372035251469301,Mobile,137279245,1646
-9223372036117616419,Mobile,136710516,1646
-9223372036704036136,Mobile,99922095,1646
-9223372036753097616,Mobile,19342336,1646
-9223372036753204190,Mobile,24964908,1646
-9223372036391238557,Mobile,108560216,1646
-9223372036467531923,Mobile,169728314,1646
-9223372036359077702,Mobile,53598705,1646
-9223372036675775536,Mobile,131253191,1646
-9223372036659729747,Mobile,28554162,1646
-9223372036148158946,Mobile,174817181,1646
-9223372034788743003,Mobile,11342741,1646
-9223372034869430830,Mobile,61578532,1646
-9223372035317842953,Mobile,124443529,1646
-9223372035176399543,Mobile,60786804,1646
-9223372034611977265,Mobile,135169627,1646
-9223372034584053023,Mobile,3267730,1646
-9223372034479151098,Mobile,140500376,1646
-9223372034494651067,Mobile,43023078,1646
-9223372036541344406,Mobile,112080389,1646
-9223372036743903150,Mobile,51270541,1646
-9223372035850712668,Mobile,147659190,1646
-9223372035816886659,Mobile,144536168,1646
-9223372035847198662,Mobile,168584013,1645
-9223372035834767406,Mobile,165791784,1645
-9223372036750756510,Mobile,170605936,1645
-9223372036582023474,Mobile,155970209,1645
-9223372034617049455,Mobile,1322184,1645
-9223372034791452238,Mobile,3810413,1645
-9223372035354521788,Mobile,138932275,1645
-9223372034476502529,Mobile,142817340,1645
-9223372034608729689,Mobile,87477970,1645
-9223372036132181781,Mobile,169332216,1645
-9223372035802360764,Mobile,74469093,1645
-9223372036259103465,Mobile,43704983,1645
-9223372036191936869,Mobile,87942983,1645
-9223372036751449540,Mobile,124906276,1645
-9223372036753104402,Mobile,110275591,1645
-9223372036753349233,Mobile,135653914,1645
-9223372036751221795,Mobile,106168951,1645
-9223372036433071884,Mobile,93591345,1645
-9223372036100155539,Mobile,154123953,1645
-9223372035182563624,Mobile,162624030,1645
-9223372036456867736,Mobile,125305590,1645
-9223372036753133319,Mobile,73500449,1645
-9223372036652956762,Mobile,171400462,1645
-9223372034428639258,Mobile,159862683,1645
-9223372034820477318,Mobile,74928272,1645
-9223372034774023630,Mobile,166929195,1645
-9223372035468698358,Mobile,29088433,1645
-9223372035425895122,Mobile,26543741,1645
-9223372036183302801,Mobile,155828690,1645
-9223372036562652224,Mobile,78594507,1645
-9223372034684984343,Mobile,33226505,1645
-9223372035065007338,Mobile,94030631,1645
-9223372035098463162,Mobile,120726798,1645
-9223372035335513295,Mobile,171098060,1645
-9223372035402786303,Mobile,175054697,1645
-9223372034684010652,Mobile,92273001,1645
-9223372036751444038,Mobile,169394934,1645
-9223372036744519070,Mobile,1814510,1645
-9223372036549871355,Mobile,154896075,1645
-9223372036591451611,Mobile,57856465,1645
-9223372036670199000,Mobile,154098431,1645
-9223372036114916664,Mobile,8786358,1645
-9223372035572691948,Mobile,111639618,1645
-9223372035406920806,Mobile,57913568,1645
-9223372035406759964,Mobile,173986753,1644
-9223372036112557877,Mobile,159098150,1644
-9223372036643242322,Tablet,150935002,1644
-9223372036750419269,Mobile,126355473,1644
-9223372036753357340,Mobile,61011857,1644
-9223372036687014335,Mobile,165828792,1644
-9223372036461662060,Mobile,93902381,1644
-9223372036446844674,Mobile,175594336,1644
-9223372036574702302,Mobile,123964505,1644
-9223372036389735203,Mobile,147879262,1644
-9223372036478051006,Mobile,137263931,1644
-9223372035477507637,Mobile,172321858,1644
-9223372035263446940,Mobile,132170447,1644
-9223372035342103833,Mobile,171859686,1644
-9223372034495380990,Mobile,39366264,1644
-9223372036753327919,Mobile,145778536,1644
-9223372036737474994,Mobile,150473897,1644
-9223372036452416996,Mobile,30289328,1644
-9223372036331529465,Mobile,22086335,1644
-9223372036243530935,Tablet,147209257,1644
-9223372036122065132,Mobile,129853002,1644
-9223372036137821289,Mobile,10169876,1644
-9223372035442294985,Tablet,49389506,1644
-9223372034951802777,Mobile,59271523,1644
-9223372036123450887,Mobile,158257274,1644
-9223372036145144739,Mobile,105344016,1644
-9223372035469079534,Mobile,120563113,1644
-9223372036753345456,Mobile,153430317,1644
-9223372036711703738,Mobile,136831308,1644
-9223372036707718546,Mobile,151070314,1644
-9223372036212261272,Mobile,117719131,1644
-9223372036320433227,Mobile,153815760,1644
-9223372035612890215,Mobile,148024549,1644
-9223372035530320896,Mobile,119924299,1644
-9223372035468339343,Mobile,119778674,1644
-9223372034475560896,Mobile,132477885,1644
-9223372034495311385,Mobile,101582407,1644
-9223372034374765367,Mobile,130453364,1644
-9223372035027431991,Mobile,169189214,1644
-9223372034614787734,Mobile,171569789,1644
-9223372034561082091,Mobile,174479487,1644
-9223372035805519704,Mobile,101778674,1644
-9223372035450801347,Mobile,141201291,1644
-9223372035402911260,Mobile,52085432,1644
-9223372034402960155,Mobile,88160831,1644
-9223372034449205831,Mobile,22107665,1643
-9223372034476981267,Mobile,137689039,1643
-9223372035403926879,Mobile,144157294,1643
-9223372035529483708,Mobile,41709140,1643
-9223372035808914334,Mobile,116249076,1643
-9223372036476131842,Mobile,119402444,1643
-9223372034674335697,Desktop,105567563,1643
-9223372035276425659,Mobile,6315099,1643
-9223372035816360126,Mobile,83466559,1643
-9223372035825775351,Mobile,85112233,1643
-9223372036201487224,Mobile,167300353,1643
-9223372036455502027,Mobile,118316300,1643
-9223372036488907274,Mobile,162381706,1643
-9223372034604381917,Mobile,21524314,1643
-9223372035227223896,Mobile,5734777,1643
-9223372036750715967,Tablet,176597,1643
-9223372036453767528,Mobile,91692001,1643
-9223372036323243150,Mobile,136397728,1643
-9223372036176939983,Mobile,168665012,1643
-9223372035028644056,Mobile,50626470,1643
-9223372034451756387,Mobile,56506471,1643
-9223372034985177736,Mobile,134556031,1643
-9223372035275578883,Mobile,170856970,1643
-9223372035167507409,Mobile,26391150,1643
-9223372035441139715,Mobile,167886429,1643
-9223372035059982694,Mobile,18734845,1643
-9223372034551000296,Mobile,72943348,1643
-9223372035435836284,Mobile,70427737,1643
-9223372035615175887,Mobile,23376716,1643
-9223372036352058333,Mobile,169503658,1643
-9223372036207702823,Mobile,171439001,1643
-9223372036505584810,Mobile,163403329,1643
-9223372036681847452,Mobile,71124844,1643
-9223372036406449102,Mobile,62227210,1643
-9223372036319414878,Mobile,170919225,1643
-9223372036519994021,Mobile,31942542,1643
-9223372036678946875,Mobile,23071621,1643
-9223372035538027569,Mobile,22363954,1643
-9223372036156457701,Mobile,171372867,1643
-9223372036139204875,Mobile,153006968,1643
-9223372035247539000,Mobile,159564745,1643
-9223372034702517857,Mobile,171657389,1643
-9223372034543647730,Mobile,146376876,1643
-9223372036232815897,Mobile,156943856,1643
-9223372036310813626,Mobile,4097264,1643
-9223372036753281675,Mobile,172222320,1643
-9223372036664009579,Mobile,42517301,1643
-9223372036664618693,Mobile,124901682,1643
-9223372036603553206,Mobile,56367274,1643
-9223372036116511773,Mobile,142386587,1643
-9223372036125538262,Mobile,167130617,1643
-9223372035427190099,Mobile,175721410,1643
-9223372035463645012,Mobile,140507497,1643
-9223372035481418024,Mobile,175747545,1643
-9223372034707094373,Mobile,157480438,1643
-9223372034660148028,Mobile,2045926,1643
-9223372035086549202,Mobile,168774730,1643
-9223372034486987465,Mobile,123063490,1643
-9223372034520199744,Mobile,104952094,1643
-9223372034381520573,Desktop,173688866,1643
-9223372034527839288,Mobile,171946408,1642
-9223372035185778042,Mobile,166758827,1642
-9223372034766080473,Desktop,139776861,1642
-9223372035563165863,Mobile,80151412,1642
-9223372035457264346,Mobile,107979201,1642
-9223372036553231063,Mobile,175675969,1642
-9223372034999097094,Mobile,157258354,1642
-9223372036746267401,Mobile,102641263,1642
-9223372034541618330,Mobile,58267309,1642
-9223372034791103177,Mobile,110902849,1642
-9223372034456909641,Mobile,106845041,1642
-9223372036692122033,Mobile,171444019,1642
-9223372036635211030,Mobile,21467934,1642
-9223372036588509530,Mobile,41694709,1642
-9223372035256458450,Mobile,94294524,1642
-9223372034902301292,Mobile,117600900,1642
-9223372034624851741,Mobile,20114555,1642
-9223372034495464265,Mobile,27742610,1642
-9223372034586375119,Mobile,91401479,1642
-9223372036217588145,Mobile,163672494,1642
-9223372036438211168,Mobile,4378473,1642
-9223372036614065644,Mobile,172619771,1642
-9223372036574647669,Mobile,169468519,1642
-9223372036544141044,Mobile,80918810,1642
-9223372035547298017,Mobile,46988356,1642
-9223372035290624406,Mobile,134042348,1642
-9223372036168255921,Mobile,124119406,1642
-9223372034451719074,Mobile,145316768,1642
-9223372035119903743,Mobile,6102929,1642
-9223372035008018021,Mobile,30835333,1642
-9223372034871472635,Mobile,130997270,1642
-9223372034668363433,Mobile,158803235,1642
-9223372034637900235,Mobile,45260493,1642
-9223372034617957631,Desktop,17427133,1642
-9223372036574396847,Mobile,163651510,1642
-9223372036753159061,Mobile,163191552,1642
-9223372036752847773,Mobile,99606230,1642
-9223372035626571177,Mobile,174420913,1642
-9223372035612852903,Mobile,140351319,1641
-9223372036746674520,Mobile,149290236,1641
-9223372036677083750,Mobile,107685232,1641
-9223372036705433615,Mobile,109961380,1641
-9223372036561822710,Mobile,5039144,1641
-9223372036172364552,Tablet,18880868,1641
-9223372036224521184,Mobile,135922461,1641
-9223372034771477744,Mobile,142432017,1641
-9223372035096766077,Mobile,173289938,1641
-9223372034449013578,Mobile,125190416,1641
-9223372034388003894,Mobile,169401602,1641
-9223372034459046475,Mobile,111826336,1641
-9223372036451367098,Mobile,138921022,1641
-9223372036712117544,Mobile,107349404,1641
-9223372036749681629,Mobile,149398600,1641
-9223372036095307161,Mobile,170400477,1641
-9223372036108270533,Mobile,160776256,1641
-9223372035139414829,Mobile,129040339,1641
-9223372034700580020,Mobile,36264638,1641
-9223372035452339930,Mobile,159885964,1641
-9223372036124811349,Mobile,161354181,1641
-9223372036569212607,Mobile,161263288,1641
-9223372036501425871,Mobile,174905183,1641
-9223372036526065728,Mobile,162295997,1641
-9223372036443219160,Mobile,168000114,1641
-9223372034668295023,Mobile,116242012,1641
-9223372034426809899,Mobile,130008287,1641
-9223372034463549269,Mobile,33726942,1641
-9223372036854457589,Desktop,49010143,1641
-9223372036753215900,Mobile,110699887,1641
-9223372036753259565,Mobile,166292664,1641
-9223372036272596662,Mobile,62114221,1641
-9223372036185722249,Mobile,11728147,1641
-9223372036463228246,Mobile,68610496,1641
-9223372035406062321,Mobile,134867501,1641
-9223372036752164423,Mobile,109184954,1641
-9223372036530131395,Mobile,56057315,1641
-9223372036633168906,Mobile,75575348,1641
-9223372036304207892,Mobile,133047602,1641
-9223372036372202934,Mobile,137828309,1641
-9223372036459160912,Mobile,157861135,1641
-9223372035511525588,Mobile,131602527,1641
-9223372034627925141,Mobile,169084756,1641
-9223372035406044966,Mobile,43352260,1641
-9223372036706454445,Tablet,79437108,1641
-9223372036712922789,Mobile,50406406,1641
-9223372036262499398,Mobile,138579663,1641
-9223372036173328417,Mobile,7884311,1641
-9223372036112608057,Mobile,52772075,1641
-9223372035843173246,Mobile,169711622,1641
-9223372035834497934,Mobile,135964013,1641
-9223372035095919017,Mobile,150692196,1641
-9223372034683201403,Mobile,117108384,1641
-9223372036161192822,Mobile,166148972,1640
-9223372036753358849,Mobile,9122709,1640
-9223372036289800328,Mobile,173255303,1640
-9223372036359203414,Mobile,17057392,1640
-9223372036707868821,Mobile,15590506,1640
-9223372036157658081,Mobile,130884186,1640
-9223372035015987536,Mobile,85205446,1640
-9223372034484426457,Mobile,29086024,1640
-9223372034468777432,Mobile,171512061,1640
-9223372034397246115,Mobile,49003024,1640
-9223372035496262427,Mobile,15522458,1640
-9223372035420281149,Tablet,122874134,1640
-9223372035579228393,Mobile,128702540,1640
-9223372036300538412,Mobile,54565704,1640
-9223372034628678010,Mobile,105317515,1640
-9223372035438577082,Mobile,134820476,1640
-9223372035513081589,Mobile,139811752,1640
-9223372035823937353,Mobile,97626844,1640
-9223372035805499965,Mobile,120700879,1640
-9223372036235435298,Mobile,127031789,1640
-9223372036749860349,Mobile,157917188,1640
-9223372036589175741,Mobile,86188465,1640
-9223372035348909218,Mobile,96355976,1640
-9223372034395817180,Mobile,157744732,1640
-9223372034496225979,Mobile,172368434,1640
-9223372034517477394,Mobile,78966980,1640
-9223372034631679036,Mobile,22106833,1640
-9223372035139032354,Mobile,86203373,1640
-9223372035074117567,Mobile,174901138,1640
-9223372036452280112,Mobile,26130070,1640
-9223372036466828248,Mobile,167458738,1640
-9223372036399591028,Mobile,162530818,1640
-9223372036706423945,Mobile,168546283,1640
-9223372035821805050,Mobile,157317502,1640
-9223372034628990597,Mobile,155810668,1640
-9223372036154829170,Mobile,156503603,1640
-9223372035816860231,Mobile,51196372,1640
-9223372035404058577,Mobile,30309622,1640
-9223372036752908493,Mobile,18605275,1640
-9223372034438093135,Mobile,80886038,1640
